,videoId,publishedDate,title,videoUrl,description,channelId,channelTitle
36,FVX2DvWvgTU,2022-12-25T05:17:04Z,USA DONKEY 🇺🇲 VIDEO || PANAMA JUNGEL DONKEY VIDEO || Part- 3 पनामा जंगल डोंकी वीडियो ! #tranding,https://www.youtube.com/watch?v=FVX2DvWvgTU,USA DONKEY VIDEO || PANAMA JUNGEL DONKEY VIDEO || Part 2 पनामा जंगल डोंकी वीडियो !,UCtLr-VlUjuxh4zUQA6pu_zg,2 Numbari USA Wala
37,domN0sQe1o4,2022-05-20T16:24:01Z,Panama jungle|| mexico border|| donkey america #funny #donkey #usa,https://www.youtube.com/watch?v=domN0sQe1o4,,UCoUc7xSZuk_mBwzQE52_kpQ,Maninder vlogz
38,uLcwDwA5_J4,2022-05-24T09:47:54Z,Panama jungle || USA Donkey || 2022 Punjab to Mexico || hard life || USA DONKEY #youtube,https://www.youtube.com/watch?v=uLcwDwA5_J4,,UCzuJ98MOqtwCMfOsmGsdLOQ,Aman vlogss
39,dSOMBC4156I,2022-12-03T07:11:39Z,Why Indians cross US Mexico Border? Donkey Process Explained!!,https://www.youtube.com/watch?v=dSOMBC4156I,Why Indians are the highest number of people to cross the US Mexico Border and the consequences!! Edited by Srikant Tripathi ...,UChYs-_zjKRYhdMddjx-NPLw,Singh in USA
40,u7tlrK4srY4,2022-09-29T11:55:53Z,Texas🇺🇸 border #mexicoborder #usadonkey #indiatousa #panama #mexico #punjabi #america #india #donki,https://www.youtube.com/watch?v=u7tlrK4srY4,,UCdtvGeKuOZbut8QD1r15lAw,SELFSION 
41,_4ZgAVbPOlc,2022-09-26T06:08:46Z,35 lakh #usadonkey #mexicoborder #indiatousa #panama #usa #mexico #india #america #punjabi #usa,https://www.youtube.com/watch?v=_4ZgAVbPOlc,,UCdtvGeKuOZbut8QD1r15lAw,SELFSION 
42,Fes9V3SA4jI,2021-05-27T18:34:28Z,Mexico tu America Donkey,https://www.youtube.com/watch?v=Fes9V3SA4jI,,UC9q7dYAy7D13GnHZB8skr9w,HARIS RAZA
43,XMpVCTAokuI,2022-10-15T09:06:18Z,Border Mexico 🇲🇽 #mexicoborder #usadonkey #panama #usa #mexico #america #donki #punjabi #india,https://www.youtube.com/watch?v=XMpVCTAokuI,,UCdtvGeKuOZbut8QD1r15lAw,SELFSION 
44,q591Wgy_TXs,2022-08-26T10:55:44Z,🇺🇲usa donkey Colombia to Panama  #india #instagram #reels #ror #trending #youtuber #youtubeshorts,https://www.youtube.com/watch?v=q591Wgy_TXs,,UCfQVsFoSCtqFrRtwlaLylig,Donkey Ala balak 🇺🇲
45,pvIA2UtNV0E,2022-06-18T15:26:03Z,India to 🇺🇸 USA Donkey legal &amp; illegal documentation-All Process step by step-How agent works//Hindi,https://www.youtube.com/watch?v=pvIA2UtNV0E,NEW Channel Link https://www.youtube.com/channel/UCQ4wHQNcVZL-IYWaK0pnCAQ.,UCqd8aA47jJjNPD2P7_soVdA,ASHISH TOMAR
46,ozIc_kagCCw,2023-01-27T02:00:28Z,India 🇮🇳 To USA 🇺🇸 | Part 13 | Panama 🇵🇦 Jungle Ki Tyaari Hogyi 🙂| USA 🇺🇸 Donkey |,https://www.youtube.com/watch?v=ozIc_kagCCw,Jai Mata Di America #usa     #usa #america #trending #reels #reelitfeelit #trend #explore #explorepage #usa     ...,UC1X4PBVhNsyavmtdy2XOZFA,Ankush Malik Vlogs
47,22M7hJ5bT44,2022-08-07T01:19:35Z,MEXICO JUNGLE TAPACHULA TO CHIAPAS MEXICO ASHU ROR,https://www.youtube.com/watch?v=22M7hJ5bT44,MEXICO JUNGLE TAPACHULA TO CHIAPAS MEXICO ASHU ROR instagram :- ashu_ror_22 #usadonkey #mexicojungle ...,UCKw8osbjurLZYFcwYp7SD5A,ASHU ROR
48,Ofet5tixK8o,2023-01-06T03:05:19Z,India 🇮🇳 To USA🇺🇸 | Part - 07 | Bolivia 🇧🇴से Peru 🇵🇪 पहुँचे । अमेरिका Donkey। Donkey 2022,https://www.youtube.com/watch?v=Ofet5tixK8o,Jai Mata Di America #usa     #usa #america #trending #reels #reelitfeelit #trend #explore #explorepage #usa     ...,UC1X4PBVhNsyavmtdy2XOZFA,Ankush Malik Vlogs
49,r4mCnd4yMOw,2023-01-07T11:03:42Z,Usa Donkey New Video | Panama jangle | America donkey Video,https://www.youtube.com/watch?v=r4mCnd4yMOw,MAXICO TO USA BORDER DONKEY UPDATE | ARIZONA BORDER | TEXAS BORDER | NEW DONKEY VIDEO USA - MAXICO ...,UCzUuSLnlDg59Zs0Qi2h_QlA,TRUE INDIAN RD
51,SUjrS07F46c,2022-12-04T04:27:36Z,#donki #america #usadonkey #mexicoborder #usa #mexico #punjabi #panama #indiatousa #india,https://www.youtube.com/watch?v=SUjrS07F46c,,UCdtvGeKuOZbut8QD1r15lAw,SELFSION 
52,RgaiDQ0aiRU,2022-02-01T07:50:30Z,USA 🇺🇲  America Donkey Mexico Route Traveldeck | #2number  #donkey #usa,https://www.youtube.com/watch?v=RgaiDQ0aiRU,Visit Our Website : https://islands-vacations.com #shorts #ytshorts #short USA Donkey Route Traveldeck | #shorts #travel #usa ...,UCs662IGnRVhmeRp4BOjjwgg,TravelDeck
54,r30-6tBvRSY,2022-02-23T05:04:15Z,"panama jungle donkey , america , panama jungle ,,🇱🇷🇱🇷🇱🇷🇨🇦🇨🇦🇨🇦👍 subscribe for more vedio",https://www.youtube.com/watch?v=r30-6tBvRSY,,UCdYf6_seMGE6J3mPlfTcSHw,Dream Canada🍁
55,hbE86ml_Efk,2022-09-18T15:17:51Z,USA 🇺🇸 BORDER   DONKEY | ਅਮਰੀਕਾ ਬਾਰਡਰ    #SUBSCRIBE,https://www.youtube.com/watch?v=hbE86ml_Efk,,UCs7MK0Oa2XUYudFCdQ_JUig,WORLD  VISA  UPDATE 1
56,mVb597qO5ks,2022-08-05T14:27:03Z,Usa Donkey 🇺🇸 Panama Jungle to America Journey Real Story | Circle Punjabi,https://www.youtube.com/watch?v=mVb597qO5ks,Usa Donkey Panama Jungle to America Journey | Real Story | Circle Punjabi Panama Jungle to America Journey Real Story ...,UC-R_DQUHnEOd0JNhZkzpzZQ,Circle Punjabi
57,KaW1f9frj08,2022-11-03T14:32:40Z,USA 🇺🇸 Donkey Status | 2 Numbari | Panama Jungle #youtubeshorts  #shorts #2numabri #america #panama,https://www.youtube.com/watch?v=KaW1f9frj08,,UC1X4PBVhNsyavmtdy2XOZFA,Ankush Malik Vlogs
58,OdR_PFNcKsk,2023-01-25T18:16:28Z,#donkey #haryana #usa #2numabri #2numberi #america #haryanaale #panama #india #usalifestyle,https://www.youtube.com/watch?v=OdR_PFNcKsk,Insta =rishideswal Insta=Honeymaan05 #donkey #haryana #usa #2numabri #2numabri #america #haryanaale #panama ...,UCbxP5ppeghypksQtdbMSzog,Deswal & Maan
59,pazbjX9BQAM,2021-05-06T06:13:33Z,America di donkey kde vi ni vekhi hogi inni changi kismat ||#americadonkey#border#mexico#usa,https://www.youtube.com/watch?v=pazbjX9BQAM,Punjab Haryana ale America di donoey norder crossing best video.,UCvBuYwteJ-b-u18caEBUmUg,DEV SHARMA
60,8lq4O-Q-pg8,2022-12-13T14:22:07Z,donkey || from India to abroad || #usa #amrica #donkeyvalajaat #canada #australia #Panama jungle,https://www.youtube.com/watch?v=8lq4O-Q-pg8,,UCSOBfzwqnEk3qUHNgXVi5Dg,From India To Abroad 
61,ElczJDcwR7s,2019-01-21T06:46:39Z,Usa Donkey 2019 | 2 Number Vich America Di Donkey 2019 | Panama Jungle 2019,https://www.youtube.com/watch?v=ElczJDcwR7s,uniquezone #usadonkey #mexicoborder mexico border panama jungle jail usa donkey 2019 panama jungle 2019 mexico to usa ...,UC6VGosGV73U7Rnq8SZJsSXQ,Unique Zone
62,ewD2WoBJT4c,2022-04-23T16:00:47Z,INDIA TO USA DONKEY #india#usa#america#donkey,https://www.youtube.com/watch?v=ewD2WoBJT4c,,UC_cTqv0fXBr55Y_DUtkBhlA,SATYAM ROR BAKAL
63,ltji9A7k8v4,2022-10-13T04:09:45Z,Dream America 🇺🇸 #usadonkey #mexicoborder #indiatousa #panama #usa #mexico #punjabi #america #donki,https://www.youtube.com/watch?v=ltji9A7k8v4,,UCdtvGeKuOZbut8QD1r15lAw,SELFSION 
64,d8kbFGhqXBw,2023-01-28T07:16:55Z,#usa #panama #india #america #video #donkey #2023 #shorts #song #2023election #2023song #2numbari,https://www.youtube.com/watch?v=d8kbFGhqXBw,"usa donkey , donkey usa , america donkey , donkey america , india to usa donkey , usa donkey border crossing , usa donkey ...",UCDOCK-oMuY_YhlZXCaWirEQ,SD SURA JAGSI
65,_rbUfJY3hmc,2022-10-05T05:38:02Z,Donki da Taap #usadonkey #usadonkey #indiatousa #usa #panama #mexico #america #punjabi #pakistani,https://www.youtube.com/watch?v=_rbUfJY3hmc,,UCdtvGeKuOZbut8QD1r15lAw,SELFSION 
66,xNpp6KkUVwc,2023-02-06T04:00:25Z,USA DONKEY 🇺🇸 VIDEO || INDIA TO USA DONKEY VIDEO || AMERICA CAMP #explore #usa  #shorts,https://www.youtube.com/watch?v=xNpp6KkUVwc,USA DONKEY VIDEO ||AMERICA CAMP || PANAMA JUNGEL DONKEY VIDEO DONKY VIDEO 15/12/2022 #shorts 2 ...,UCtLr-VlUjuxh4zUQA6pu_zg,2 Numbari USA Wala
67,4bzAzTBq61c,2022-06-24T13:47:03Z,#america🇺🇸 # America donkey #panama jungle donkey # mexico 🇲🇽 donkey #usaale # india 🇮🇳 to usa,https://www.youtube.com/watch?v=4bzAzTBq61c,,UC3FpBMwNR4TPco78rRjc9kg,Sahajpreet Dhindsa
68,axXhqLiRMjA,2023-01-12T09:12:13Z,India To USA Donkey Route 2023 | mexico border crossing to usa | usa donkey 2023 | usa donkey 2023,https://www.youtube.com/watch?v=axXhqLiRMjA,mexico border crossing to usa...|| usa donkey 2023 || usa donkey border crossing || donkey || your queries: usa donkey usa ki ...,UCBxznLDX8FS5mG24c6Xhm2w,USA donker
69,8ldepFMtXo4,2022-12-31T04:00:03Z,USA DONKEY 🇺🇲 VIDEO || PANAMA JUNGEL VIDEO || Part- 5 पनामा जंगल डोंकी वीडियो ! #tranding #usa,https://www.youtube.com/watch?v=8ldepFMtXo4,USA DONKEY VIDEO || PANAMA JUNGEL VIDEO || Part- 5 पनामा जंगल डोंकी वीडियो ! #tranding #usa 2 ...,UCtLr-VlUjuxh4zUQA6pu_zg,2 Numbari USA Wala
70,ipNWfyet1L8,2022-11-12T01:30:13Z,USA🇺🇸 Donkey| Panama Jungle| #usa #america #panama #donkey #2numbari #shorts #youtubeshorts #youtube,https://www.youtube.com/watch?v=ipNWfyet1L8,,UC1X4PBVhNsyavmtdy2XOZFA,Ankush Malik Vlogs
71,3SpmznmAda8,2022-09-10T04:16:29Z,USA donkey | India to usa donkey | #shorts #2022 #viral #viralvideo #usa #like #subscribe 🙏🇺🇸🇮🇳,https://www.youtube.com/watch?v=3SpmznmAda8,"USA donkey | India to usa donkey | #shorts #2022 #viral #viralvideo #usa #like #subscribe Please like, share and ...",UCYY8iT5dhTG-ZX_lg1WeL_w,USA ala
72,oEmkEjGZFuI,2023-01-30T01:30:12Z,India 🇮🇳 To USA 🇺🇸 | Part 14 | पनामा जंगल के लिए निकल पड़े 😲।Necocli To Capurgana| America🇺🇸,https://www.youtube.com/watch?v=oEmkEjGZFuI,Jai Mata Di America #usa     #usa #america #trending #reels #reelitfeelit #trend #explore #explorepage #usa     ...,UC1X4PBVhNsyavmtdy2XOZFA,Ankush Malik Vlogs
73,_KzW9Ct8WLs,2023-02-03T03:00:22Z,Usa Donkey 7 Lakhs Mai | India To Portugal Portugal To Mexico | Usa Donkey,https://www.youtube.com/watch?v=_KzW9Ct8WLs,UsaDonkey#7Lakhs# Usa Donkey 7 Lakhs Mai | India To Portugal Portugal To Mexico | Usa Donkey Instagram ...,UCHsNErnX6cVbYnODtjgn9TA,Namaste Backpacker
74,Wgjoj13TtY0,2021-07-21T20:53:40Z,Usa donkey Panama jungle entry,https://www.youtube.com/watch?v=Wgjoj13TtY0,us boder crossing Panama jungle.,UCLt5YLVDRaOWCrov14ic_8Q,Gurpreetpreet
75,fcpCTgeiBew,2021-06-09T07:00:24Z,"ਕਿਵੇਂ ਲੱਗਦੀ ਹੈ America ਦੀ Donkey, ਅਸੀਂ 10-10 ਦਿਨ ਸਿਰਫ ਪਾਣੀ ਪੀ ਕੇ ਸਾਰਦੇ ਸੀ | Punjab News",https://www.youtube.com/watch?v=fcpCTgeiBew,"ਕਿਵੇਂ ਲੱਗਦੀ ਹੈ America ਦੀ Donkey, ਅਸੀਂ 10-10 ਦਿਨ ਸਿਰਫ ਪਾਣੀ ਪੀ ਕੇ ਸਾਰਦੇ ਸੀ | Punjab ...",UCFtL8JvK7JwQISlYV4GvD-Q,Punjab News
76,X6YPd9OjytM,2022-10-14T00:39:13Z,INDIA TO USA | Flight donkey | Mexico donkey,https://www.youtube.com/watch?v=X6YPd9OjytM,All information about usa donkey.,UCGRozATAqhZW50gHNQIA0nQ,Milestone5
77,FjhpPySYLmU,2022-11-07T05:11:55Z,Panama to Usa Donkey 🇺🇲 | Donkey America #shorts,https://www.youtube.com/watch?v=FjhpPySYLmU,"Latest Mexico, Usa Border Crossing Donkey 2022 | #shorts #shorts #usadonkey #indiatousa #usaborder #americadonkey ...",UCJ2YrlSSzLlLPpHLvlM4dUg,Donkey Update 2.0
78,nNGDQuKmsqE,2022-07-31T02:37:16Z,HONDURAS TO GUATEMALA || USA 🇺🇸 MEXICO BORDER ASHU ROR,https://www.youtube.com/watch?v=nNGDQuKmsqE,HONDURAS TO GUATEMALA || USA MEXICO BORDER ASHU ROR instagram :- ashu_ror_22 #panama #panamajungle #usa ...,UCKw8osbjurLZYFcwYp7SD5A,ASHU ROR
79,6rwoEhPotPs,2022-11-07T17:20:53Z,AMERICA #USA #panama #donkey #2numberi #2numbari #jungle #indian #struggle #mexico #like #share #yt,https://www.youtube.com/watch?v=6rwoEhPotPs,usa #2numberi #internationalstudents #students #student #ielts #ieltspreparation #ieltsspeaking #panama #indian #india #jungle ...,UCThgauFk_P_ie3ZT1rI-dFw,CRAZY IT
80,v72Y2zmLuUU,2022-12-04T01:50:09Z,USA Donkey I India to USA I Panama k Jungle I #shorts,https://www.youtube.com/watch?v=v72Y2zmLuUU,shorts #usadonkey #freevisaadvisor #indiatousa USA Donkey I India to USA I Panama k Jungle I #shorts Free Visa Advisor don't ...,UC4mifYMs39uMhHSBeP64dCg,Free Visa Advisor
81,mM3UKrL0QAM,2023-01-01T04:00:11Z,USA DONKEY 🇺🇲 VIDEO || PANAMA JUNGEL  || Part- 6 पनामा जंगल डोंकी वीडियो जंगल खत्म 🥳🥳 !  #tranding,https://www.youtube.com/watch?v=mM3UKrL0QAM,USA DONKEY VIDEO || PANAMA JUNGEL || Part- 6 पनामा जंगल डोंकी वीडियो जंगल खत्म !,UCtLr-VlUjuxh4zUQA6pu_zg,2 Numbari USA Wala
82,HjjtSeHI59Y,2021-10-11T14:22:56Z,PANAMA 🇵🇦 JUNGLE } (Donkey){Real STORY} {USA￼},https://www.youtube.com/watch?v=HjjtSeHI59Y,india #portugal #france #lisbon #punjabivlogs #workvisa #usa.,UCY9WLDCz-0ZNn8byDwGpuvQ,YAAR PORTUGAL WALE
83,IHfD7ipKmF4,2022-12-02T16:04:43Z,USA DONKEY PANAMA JUNGLE 🇺🇲🇺🇲,https://www.youtube.com/watch?v=IHfD7ipKmF4,Created by InShot:https://inshotapp.page.link/YTShare.,UC4J0okQOD4NdCkwzXQXJ34w,LIFE SPEND WITH FUN
